episode,path_time,original_time,infer_time,total_reward
1,539.0460205078125,572.7069702148438,0.6593313217163086,37.027095794677734
2,492.32440185546875,541.6447143554688,0.47274184226989746,54.25236892700195
3,474.1210632324219,553.1567993164062,0.5037264823913574,86.93929290771484
4,556.703369140625,621.9669189453125,0.4740622043609619,71.78993225097656
5,459.27679443359375,504.2654724121094,0.46515750885009766,49.48752975463867
6,543.047607421875,585.2403564453125,0.48113417625427246,46.4119758605957
7,506.2843017578125,554.9036865234375,0.5557231903076172,53.48135757446289
8,492.7994689941406,537.0181884765625,0.5181047916412354,48.640625
9,465.2903747558594,517.413818359375,0.47240257263183594,57.33579635620117
10,507.2693176269531,554.89990234375,0.4503970146179199,52.39369583129883
11,522.7188110351562,577.086669921875,0.49907493591308594,59.80459213256836
12,479.7779541015625,557.4338989257812,0.4407217502593994,85.42150115966797
13,527.3865966796875,573.807373046875,0.4606037139892578,51.062862396240234
14,502.8305969238281,553.6832275390625,0.45383477210998535,55.93787384033203
15,522.6516723632812,597.01611328125,0.46073007583618164,81.80085754394531
16,531.8008422851562,587.0108032226562,0.4807474613189697,60.73101043701172
17,475.2084045410156,532.6235961914062,0.46361303329467773,63.15670394897461
18,471.32122802734375,569.5467529296875,0.5057723522186279,108.04812622070312
19,521.7415161132812,568.8272094726562,0.4906005859375,51.79426193237305
20,547.6563720703125,616.0779418945312,0.4949455261230469,75.26377868652344
21,467.11932373046875,554.6455078125,0.4818077087402344,96.27873229980469
22,530.3955078125,579.9813842773438,0.4649012088775635,54.544429779052734
23,525.135498046875,590.5999145507812,0.4616577625274658,72.01079559326172
24,481.05908203125,529.249267578125,0.4968373775482178,53.0091552734375
25,487.11309814453125,573.1500244140625,0.48523998260498047,94.64065551757812
26,455.5837097167969,531.9400634765625,0.48564767837524414,83.99197387695312
27,478.4085693359375,535.9384765625,0.49434542655944824,63.282928466796875
28,562.4921875,594.66015625,0.5284321308135986,35.384788513183594
29,484.511474609375,558.920654296875,0.4959561824798584,81.8500747680664
30,550.7694091796875,604.6702270507812,0.46782970428466797,59.290916442871094
31,484.1191711425781,565.2972412109375,0.4702901840209961,89.29589080810547
32,484.8372802734375,553.8274536132812,0.47029590606689453,75.88917541503906
33,478.7978515625,534.8763427734375,0.4637727737426758,61.686317443847656
