episode,path_time,original_time,infer_time,total_reward
1,907.0531616210938,1045.856201171875,6.886798620223999,148.72923278808594
2,904.0097045898438,1045.856201171875,1.401442289352417,152.07696533203125
3,901.038818359375,1045.856201171875,1.4431986808776855,159.29901123046875
4,911.1465454101562,1045.856201171875,1.398289442062378,144.22647094726562
5,905.6640014648438,1045.856201171875,1.4458796977996826,154.21133422851562
6,908.60400390625,1045.856201171875,1.4748866558074951,150.97738647460938
7,934.53759765625,1045.856201171875,1.492746114730835,118.49623107910156
8,905.4656372070312,1045.856201171875,1.4334065914154053,154.42967224121094
9,906.3497924804688,1045.856201171875,1.388547420501709,149.50289916992188
10,917.4849243164062,1045.856201171875,1.4802722930908203,137.25421142578125
11,909.6179809570312,1078.074462890625,6.3961687088012695,181.58848571777344
12,951.9331665039062,1078.074462890625,1.4495861530303955,135.0416717529297
13,946.5883178710938,1078.074462890625,1.469416856765747,140.921142578125
14,919.566650390625,1078.074462890625,1.6655268669128418,174.35861206054688
15,951.2888793945312,1078.074462890625,1.4776611328125,139.46420288085938
16,951.1937866210938,1078.074462890625,1.483259916305542,139.56869506835938
17,965.5982666015625,1078.074462890625,1.5153303146362305,120.01026153564453
18,960.7672729492188,1078.074462890625,1.4429044723510742,129.0379180908203
19,943.0768432617188,1078.074462890625,1.5566649436950684,148.4973602294922
20,927.0493774414062,1078.074462890625,1.507739543914795,162.4139862060547
21,918.6250610351562,1074.5345458984375,6.4454121589660645,170.83453369140625
22,935.83251953125,1074.5345458984375,1.5750606060028076,151.9060821533203
23,957.9734497070312,1074.5345458984375,1.4576530456542969,127.55123138427734
24,947.0499267578125,1074.5345458984375,1.3083600997924805,140.23316955566406
25,963.0595703125,1074.5345458984375,1.466787576675415,122.62234497070312
26,944.0155639648438,1074.5345458984375,1.5266008377075195,142.90484619140625
27,959.9876098632812,1074.5345458984375,1.4215571880340576,126.00151824951172
28,942.7518920898438,1074.5345458984375,1.4364197254180908,144.96090698242188
29,961.6163940429688,1074.5345458984375,1.4269118309020996,124.2098388671875
30,940.5134887695312,1074.5345458984375,1.4755032062530518,147.42295837402344
31,924.3032836914062,1074.0635986328125,6.58974814414978,164.73658752441406
32,937.302734375,1074.0635986328125,1.507864236831665,150.43716430664062
33,943.7135009765625,1074.0635986328125,1.4542224407196045,140.33091735839844
34,928.2755737304688,1074.0635986328125,1.4212679862976074,160.36709594726562
35,938.90771484375,1074.0635986328125,1.3700840473175049,148.67178344726562
36,927.0087280273438,1074.0635986328125,1.4261713027954102,161.76055908203125
37,948.8638305664062,1074.0635986328125,1.4178001880645752,137.71983337402344
38,946.7850341796875,1074.0635986328125,1.528287410736084,136.95217895507812
39,918.9025268554688,1074.0635986328125,1.4211139678955078,170.67718505859375
40,940.6314697265625,1074.0635986328125,1.449159860610962,146.77549743652344
41,918.9804077148438,1069.1793212890625,6.49177622795105,165.21881103515625
42,954.120849609375,1069.1793212890625,1.4888319969177246,123.8084945678711
43,929.3866577148438,1069.1793212890625,1.4815597534179688,153.77194213867188
44,926.4283447265625,1069.1793212890625,1.4207470417022705,157.02618408203125
45,929.3839111328125,1069.1793212890625,1.5445444583892822,153.77513122558594
46,897.79443359375,1069.1793212890625,1.4387648105621338,188.5233917236328
47,895.5591430664062,1069.1793212890625,1.4659199714660645,190.98233032226562
48,948.7785034179688,1069.1793212890625,1.403397798538208,129.68527221679688
49,918.94287109375,1069.1793212890625,1.4635543823242188,162.5044403076172
50,929.8632202148438,1069.1793212890625,1.4361491203308105,150.4920654296875
51,921.1246337890625,1045.4561767578125,6.129993677139282,136.7648162841797
