episode,path_time,original_time,infer_time,total_reward
1,318.1546325683594,473.4538879394531,0.3734612464904785,170.8291778564453
2,311.7521667480469,450.9892578125,0.21853280067443848,153.16082763671875
3,314.2971496582031,441.8826599121094,0.22271227836608887,140.3440704345703
4,311.9573059082031,428.8038024902344,0.22159910202026367,128.5311737060547
5,297.4239196777344,440.6745910644531,0.2229933738708496,157.5757293701172
6,368.38671875,458.739013671875,0.23604702949523926,99.38753509521484
7,309.2849426269531,474.3223876953125,0.21799993515014648,181.54122924804688
8,317.3497619628906,418.4679870605469,0.22546100616455078,111.23008728027344
9,324.6965026855469,405.384033203125,0.22176384925842285,88.75625610351562
10,340.9786376953125,488.3988952636719,0.22558116912841797,162.1622314453125
11,262.8250427246094,440.82513427734375,0.2253885269165039,195.8000946044922
12,332.97210693359375,476.175537109375,0.26105380058288574,157.52377319335938
13,268.6120300292969,441.6181945800781,0.22756242752075195,190.30677795410156
14,318.9544982910156,411.2579345703125,0.2756023406982422,101.53376007080078
15,264.9759826660156,393.2763977050781,0.2321176528930664,141.13043212890625
16,315.35498046875,449.811279296875,0.24593162536621094,147.90200805664062
17,304.5177917480469,457.43890380859375,0.23404860496520996,168.2132568359375
18,320.04046630859375,474.3020935058594,0.22861456871032715,169.6877899169922
19,380.342529296875,494.6046142578125,0.22806072235107422,125.68827056884766
20,283.0508117675781,428.0766906738281,0.22208380699157715,159.52847290039062
21,345.6542663574219,474.83685302734375,0.25908994674682617,142.10081481933594
22,294.69384765625,449.617919921875,0.3272736072540283,170.41651916503906
23,268.932861328125,406.5763854980469,0.21601366996765137,151.4079132080078
24,306.76959228515625,483.3775634765625,0.30356740951538086,194.26876831054688
25,342.68023681640625,502.69635009765625,0.22137737274169922,176.0177001953125
26,316.15716552734375,480.07861328125,0.22890925407409668,180.3135528564453
27,330.3393249511719,467.2890319824219,0.21233439445495605,150.6446990966797
28,276.5396423339844,397.1570129394531,0.20975375175476074,132.6791229248047
29,300.0197448730469,477.86956787109375,0.22469615936279297,195.6348114013672
30,324.937255859375,444.6134033203125,0.2197251319885254,131.64378356933594
31,389.1595153808594,506.6492919921875,0.23139595985412598,129.23873901367188
32,306.1878356933594,461.653564453125,0.21161246299743652,171.01234436035156
33,291.3293762207031,424.46685791015625,0.20957231521606445,146.45126342773438
34,315.4684143066406,471.0184020996094,0.2095954418182373,171.10499572753906
35,298.15106201171875,390.9601745605469,0.21063590049743652,102.09000396728516
36,316.7841796875,450.0439758300781,0.28815770149230957,146.58580017089844
37,272.52642822265625,433.2386779785156,0.2100229263305664,176.7834930419922
38,351.3609924316406,499.38720703125,0.2146308422088623,162.82884216308594
39,264.6761474609375,432.7489318847656,0.2198173999786377,184.8800048828125
40,317.4902648925781,442.6621398925781,0.20897412300109863,137.68902587890625
41,312.28912353515625,413.80743408203125,0.20916271209716797,111.67013549804688
42,295.4721374511719,451.87298583984375,0.255993127822876,172.04095458984375
43,261.99200439453125,380.37890625,0.20839405059814453,130.22561645507812
44,284.1902770996094,482.7010498046875,0.20975446701049805,218.36184692382812
45,300.773193359375,448.0079345703125,0.21043848991394043,161.95822143554688
46,278.5917053222656,450.69757080078125,0.21485042572021484,189.31637573242188
47,338.7259216308594,503.2110595703125,0.26122021675109863,180.9336700439453
48,301.9174499511719,454.9648132324219,0.2294464111328125,168.35214233398438
49,278.2149963378906,456.2845153808594,0.22237634658813477,195.87652587890625
50,278.7777404785156,465.0130615234375,0.22024273872375488,204.85882568359375
51,276.4400634765625,443.3651123046875,0.22278356552124023,183.6175537109375
52,281.7583312988281,440.7590026855469,0.20988178253173828,174.9007568359375
53,288.84991455078125,433.65496826171875,0.21469473838806152,159.2855987548828
54,294.6929626464844,410.8914489746094,0.20862340927124023,127.81830596923828
55,312.6372985839844,464.2965393066406,0.2185976505279541,166.82516479492188
56,341.2580871582031,470.79815673828125,0.2285621166229248,142.49403381347656
57,328.55010986328125,450.24749755859375,0.21139836311340332,133.86712646484375
58,279.702880859375,432.3089294433594,0.225266695022583,167.8666229248047
59,311.15948486328125,439.76495361328125,0.22406387329101562,141.46600341796875
60,288.09014892578125,491.27935791015625,0.21297717094421387,223.50811767578125
61,353.1540832519531,487.70343017578125,0.24764561653137207,148.0042724609375
62,282.1014404296875,424.283447265625,0.2083146572113037,156.40016174316406
63,332.2564392089844,498.91217041015625,0.21768474578857422,183.32135009765625
64,298.0218505859375,472.29779052734375,0.21729135513305664,191.7035675048828
65,310.5435485839844,462.0981750488281,0.21592974662780762,166.71005249023438
66,327.6695861816406,482.2278137207031,0.207411527633667,170.0139923095703
67,314.9432373046875,482.84576416015625,0.26007795333862305,184.69287109375
68,281.1888732910156,419.91876220703125,0.21902847290039062,152.60287475585938
69,303.37860107421875,430.32965087890625,0.2115631103515625,139.64617919921875
70,325.7721862792969,439.67022705078125,0.2257368564605713,125.28782653808594
71,329.4365234375,500.31097412109375,0.22358989715576172,187.9619140625
72,299.8843078613281,426.7642822265625,0.2119884490966797,139.5679473876953
73,253.4102783203125,398.24853515625,0.21902704238891602,159.32208251953125
74,276.9078369140625,422.8594665527344,0.2135469913482666,160.5467987060547
75,305.930419921875,512.5757446289062,0.21698522567749023,227.30987548828125
76,293.0714111328125,456.3442687988281,0.21058082580566406,179.60009765625
77,295.86920166015625,454.6059265136719,0.22112369537353516,174.61044311523438
78,281.2799072265625,436.1417236328125,0.20935440063476562,170.34800720214844
79,301.1716003417969,454.4152526855469,0.21564865112304688,168.56808471679688
80,357.03759765625,459.799560546875,0.2108473777770996,113.03816986083984
81,298.730224609375,413.6849365234375,0.2102513313293457,126.45018768310547
82,334.72637939453125,473.2961730957031,0.20910072326660156,152.42674255371094
83,362.3265380859375,473.7983093261719,0.22284317016601562,122.61891174316406
84,300.1433410644531,481.34283447265625,0.26111412048339844,199.31936645507812
85,339.6623840332031,447.9549560546875,0.21060562133789062,119.1218032836914
86,263.451416015625,429.0653381347656,0.2204439640045166,182.1753387451172
87,315.4195861816406,461.954345703125,0.20981884002685547,161.18820190429688
88,289.71258544921875,477.9434509277344,0.20983529090881348,207.05398559570312
89,257.03302001953125,432.4895324707031,0.2705855369567871,193.00213623046875
