episode,path_time,original_time,infer_time,total_reward
1,324.1325988769531,473.4538879394531,0.3661179542541504,164.25344848632812
2,313.9335632324219,450.9892578125,0.24215054512023926,150.76126098632812
3,320.27020263671875,441.8826599121094,0.25070929527282715,133.77371215820312
4,334.4714660644531,428.8038024902344,0.3009459972381592,103.7656021118164
5,306.6748352050781,440.6745910644531,0.24721074104309082,147.39971923828125
6,378.60711669921875,458.739013671875,0.24718379974365234,88.14506530761719
7,310.6014404296875,474.3223876953125,0.2464900016784668,180.09307861328125
8,340.6708068847656,418.4679870605469,0.24412751197814941,85.57693481445312
9,292.28936767578125,405.384033203125,0.2431201934814453,124.40411376953125
10,372.305908203125,488.3988952636719,0.25133275985717773,127.70230865478516
11,335.8759765625,440.82513427734375,0.26171255111694336,115.4440689086914
12,377.80487060546875,476.175537109375,0.29304027557373047,108.20773315429688
13,328.40313720703125,441.6181945800781,0.24765276908874512,124.53655242919922
14,312.294677734375,411.2579345703125,0.25607895851135254,108.85956573486328
15,301.4586181640625,393.2763977050781,0.2573118209838867,100.99954223632812
16,319.74859619140625,449.811279296875,0.2507753372192383,143.06900024414062
17,336.1452941894531,457.43890380859375,0.2466137409210205,133.42300415039062
18,330.3155517578125,474.3020935058594,0.24806690216064453,158.38516235351562
19,358.2202453613281,494.6046142578125,0.24565935134887695,150.0228271484375
20,335.0232849121094,428.0766906738281,0.24347615242004395,102.35873413085938
21,373.10406494140625,474.83685302734375,0.24640536308288574,111.90608215332031
22,315.740478515625,449.617919921875,0.25180888175964355,147.26519775390625
23,312.1829833984375,406.5763854980469,0.25603580474853516,103.83275604248047
24,344.02178955078125,483.3775634765625,0.2618703842163086,153.29135131835938
25,389.1172180175781,502.69635009765625,0.2664167881011963,124.93701934814453
26,315.5049743652344,480.07861328125,0.25490331649780273,181.0309600830078
27,338.29132080078125,467.2890319824219,0.2511100769042969,141.89744567871094
28,279.44744873046875,397.1570129394531,0.24277496337890625,129.48056030273438
29,339.7071533203125,477.86956787109375,0.2388308048248291,151.97865295410156
30,302.2748718261719,444.6134033203125,0.24047279357910156,156.5723876953125
31,402.7981262207031,506.6492919921875,0.26227903366088867,114.23628234863281
32,362.2186279296875,461.653564453125,0.25754404067993164,109.37847900390625
33,335.7856750488281,424.46685791015625,0.2411210536956787,97.54931640625
34,389.5560302734375,471.0184020996094,0.2409958839416504,89.60858154296875
35,330.49273681640625,390.9601745605469,0.27516794204711914,66.51423645019531
36,361.24578857421875,450.0439758300781,0.24089598655700684,97.67797088623047
37,318.560302734375,433.2386779785156,0.2337198257446289,126.14622497558594
38,313.6638488769531,499.38720703125,0.24465179443359375,204.29571533203125
39,303.3811950683594,432.7489318847656,0.24413394927978516,142.30447387695312
40,361.3388671875,442.6621398925781,0.2443537712097168,89.45562744140625
41,309.1119384765625,413.80743408203125,0.24657583236694336,115.1650161743164
42,329.22711181640625,451.87298583984375,0.2354738712310791,134.91046142578125
43,262.5281677246094,380.37890625,0.2377023696899414,129.63583374023438
44,323.7538146972656,482.7010498046875,0.23830938339233398,174.8419189453125
45,346.2177734375,448.0079345703125,0.23568964004516602,111.96918487548828
46,317.9448547363281,450.69757080078125,0.23816895484924316,146.02793884277344
47,391.2294006347656,503.2110595703125,0.23331546783447266,123.1798095703125
48,311.24310302734375,454.9648132324219,0.2875699996948242,158.09390258789062
49,335.1071472167969,456.2845153808594,0.23603463172912598,133.29513549804688
50,322.1193542480469,465.0130615234375,0.2562730312347412,157.1830596923828
51,276.518798828125,443.3651123046875,0.23624420166015625,183.53094482421875
52,302.3398132324219,440.7590026855469,0.23893427848815918,152.2611083984375
53,265.6196594238281,433.65496826171875,0.24815797805786133,184.83889770507812
54,283.8218994140625,410.8914489746094,0.2444143295288086,139.77645874023438
55,359.23199462890625,464.2965393066406,0.24351882934570312,115.57099914550781
56,337.6563415527344,470.79815673828125,0.23854565620422363,146.4559783935547
57,352.8497009277344,450.24749755859375,0.23761224746704102,107.1375503540039
58,314.78387451171875,432.3089294433594,0.24744796752929688,129.277587890625
59,345.8011779785156,439.76495361328125,0.2520420551300049,103.36014556884766
60,315.61187744140625,491.27935791015625,0.2868945598602295,193.23422241210938
61,353.3468322753906,487.70343017578125,0.24453234672546387,147.792236328125
62,323.1482849121094,424.283447265625,0.23880577087402344,111.2486343383789
63,374.28680419921875,498.91217041015625,0.2397911548614502,137.08792114257812
64,350.8222351074219,472.29779052734375,0.3051176071166992,133.6231231689453
65,320.49786376953125,462.0981750488281,0.23835086822509766,155.76034545898438
66,349.1495056152344,482.2278137207031,0.2905583381652832,146.38607788085938
67,369.2052307128906,482.84576416015625,0.24108099937438965,125.004638671875
68,360.833984375,419.91876220703125,0.28885316848754883,64.99327087402344
69,316.7860412597656,430.32965087890625,0.24605584144592285,124.89801025390625
70,327.30303955078125,439.67022705078125,0.239349365234375,123.60389709472656
71,387.9252624511719,500.31097412109375,0.24608612060546875,123.62429809570312
72,325.3822021484375,426.7642822265625,0.2466282844543457,111.52027130126953
73,270.9102478027344,398.24853515625,0.2467489242553711,140.0720977783203
74,296.83197021484375,422.8594665527344,0.24912261962890625,138.63027954101562
75,382.68621826171875,512.5757446289062,0.26740455627441406,142.87850952148438
76,334.43231201171875,456.3442687988281,0.2395315170288086,134.1031494140625
77,300.6002197265625,454.6059265136719,0.2585408687591553,169.40631103515625
78,319.70477294921875,436.1417236328125,0.2979409694671631,128.08065795898438
79,341.7437744140625,454.4152526855469,0.23900675773620605,123.93867492675781
80,401.1156005859375,459.799560546875,0.2471160888671875,64.5523681640625
81,337.5523376464844,413.6849365234375,0.2380530834197998,83.74584197998047
82,378.7301025390625,473.2961730957031,0.23784852027893066,104.02264404296875
83,355.5941467285156,473.7983093261719,0.24360203742980957,130.0245361328125
84,371.253662109375,481.34283447265625,0.2377479076385498,121.09806060791016
85,362.9498596191406,447.9549560546875,0.238067626953125,93.50563049316406
86,308.64117431640625,429.0653381347656,0.2402958869934082,132.4665985107422
87,318.8228759765625,461.954345703125,0.2384052276611328,157.444580078125
88,365.999755859375,477.9434509277344,0.23986387252807617,123.13809204101562
89,320.2601318359375,432.4895324707031,0.24361109733581543,123.45232391357422
90,285.1547546386719,429.69085693359375,0.2857015132904053,158.98974609375
91,348.6601257324219,481.5155029296875,0.258591890335083,146.14097595214844
92,402.3157653808594,514.2818603515625,0.24871206283569336,123.1627197265625
93,379.3951721191406,495.9638977050781,0.27312684059143066,128.22564697265625
94,324.98150634765625,431.3575439453125,0.23923444747924805,117.01362609863281
95,367.0050048828125,481.2156677246094,0.27928924560546875,125.63175201416016
96,319.69659423828125,446.40557861328125,0.24028563499450684,139.37989807128906
97,344.68475341796875,423.02923583984375,0.23869013786315918,86.17896270751953
98,333.37689208984375,463.1504821777344,0.2375493049621582,142.75094604492188
99,376.56793212890625,474.7247619628906,0.2532193660736084,107.97251892089844
100,378.05657958984375,481.2145690917969,0.24903368949890137,113.47380065917969
