episode,path_time,original_time,infer_time,total_reward
1,410.83746337890625,473.4538879394531,0.40750932693481445,68.87811279296875
2,350.5624694824219,473.4538879394531,0.08106565475463867,135.18057250976562
3,399.72052001953125,473.4538879394531,0.07148098945617676,81.10670471191406
4,367.33465576171875,473.4538879394531,0.07151556015014648,116.73114776611328
5,391.7856140136719,473.4538879394531,0.08300590515136719,89.8351058959961
6,420.57672119140625,473.4538879394531,0.0827028751373291,58.164939880371094
7,391.7856140136719,473.4538879394531,0.07503056526184082,89.8351058959961
8,362.9116516113281,473.4538879394531,0.08051061630249023,121.5964584350586
9,402.82452392578125,473.4538879394531,0.07451343536376953,77.69229888916016
10,423.5499267578125,473.4538879394531,0.08000445365905762,54.89436721801758
11,336.9617919921875,450.9892578125,0.20984292030334473,125.43024444580078
12,326.9541931152344,450.9892578125,0.08000445365905762,136.43862915039062
13,335.423828125,450.9892578125,0.07669663429260254,127.12200927734375
14,330.76739501953125,450.9892578125,0.0675206184387207,132.24407958984375
15,347.15972900390625,450.9892578125,0.07705855369567871,114.21250915527344
16,338.3528137207031,450.9892578125,0.08800625801086426,123.90011596679688
17,359.46514892578125,450.9892578125,0.07929348945617676,100.67655181884766
18,335.423828125,450.9892578125,0.0813138484954834,127.12200927734375
19,341.9512939453125,450.9892578125,0.06751847267150879,119.94180297851562
20,335.5083312988281,450.9892578125,0.07900476455688477,127.02906036376953
21,331.93505859375,441.8826599121094,0.28150463104248047,120.94237518310547
22,320.267333984375,441.8826599121094,0.07987546920776367,133.77685546875
23,341.14520263671875,441.8826599121094,0.08005046844482422,110.81119537353516
24,310.2360534667969,441.8826599121094,0.07703495025634766,144.81126403808594
25,312.4449157714844,441.8826599121094,0.08000302314758301,142.38150024414062
26,324.18536376953125,441.8826599121094,0.07929420471191406,129.4669952392578
27,302.3597412109375,441.8826599121094,0.0795295238494873,153.47523498535156
28,302.8748474121094,441.8826599121094,0.07802748680114746,152.90859985351562
29,315.62969970703125,441.8826599121094,0.07951641082763672,138.87826538085938
30,323.740234375,441.8826599121094,0.08806991577148438,129.95664978027344
31,332.35980224609375,428.8038024902344,0.22843480110168457,106.08846282958984
32,340.0091552734375,428.8038024902344,0.07359838485717773,97.6741714477539
33,342.47698974609375,428.8038024902344,0.06799960136413574,92.43470001220703
34,354.2849426269531,428.8038024902344,0.07924461364746094,79.44593048095703
35,327.59393310546875,428.8038024902344,0.07160806655883789,111.33091735839844
36,369.83160400390625,428.8038024902344,0.07100343704223633,64.8694839477539
37,342.15557861328125,428.8038024902344,0.07251095771789551,95.3130874633789
38,332.35980224609375,428.8038024902344,0.07703971862792969,106.08846282958984
39,335.3865661621094,428.8038024902344,0.08415055274963379,102.75898742675781
40,330.9112243652344,428.8038024902344,0.07563233375549316,107.68187713623047
41,361.51422119140625,440.6745910644531,0.2120060920715332,87.07637786865234
42,357.5475158691406,440.6745910644531,0.07562899589538574,91.43975830078125
43,331.47021484375,440.6745910644531,0.08350920677185059,120.12479400634766
44,368.2906494140625,440.6745910644531,0.07257246971130371,79.62232971191406
45,356.20849609375,440.6745910644531,0.07478213310241699,92.91267395019531
46,322.1961975097656,440.6745910644531,0.07100796699523926,130.32623291015625
47,314.02777099609375,440.6745910644531,0.07254266738891602,139.3115234375
48,336.7266540527344,440.6745910644531,0.0705409049987793,114.34272766113281
49,324.3133239746094,440.6745910644531,0.08388066291809082,127.99739074707031
50,313.2041931152344,440.6745910644531,0.08503079414367676,140.21743774414062
51,332.2051086425781,458.739013671875,0.21661376953125,139.187255859375
52,349.86700439453125,458.739013671875,0.0945131778717041,119.75920104980469
53,334.7497863769531,458.739013671875,0.07502985000610352,136.38812255859375
54,345.9656066894531,458.739013671875,0.07700371742248535,124.05068969726562
55,342.11688232421875,458.739013671875,0.07451319694519043,128.2843017578125
56,384.4266357421875,458.739013671875,0.06462836265563965,81.74360656738281
57,392.4446105957031,458.739013671875,0.06600022315979004,60.4155387878418
58,392.4446105957031,458.739013671875,0.06705856323242188,60.4155387878418
59,354.2764587402344,458.739013671875,0.07451128959655762,114.90879821777344
60,349.003662109375,458.739013671875,0.07200431823730469,120.7088851928711
61,359.3629150390625,474.3223876953125,0.2140357494354248,126.45542907714844
62,359.5229797363281,474.3223876953125,0.07600092887878418,126.27938842773438
63,335.037353515625,474.3223876953125,0.08562660217285156,153.2135772705078
64,356.28558349609375,474.3223876953125,0.07851266860961914,129.84051513671875
65,343.10064697265625,474.3223876953125,0.08202171325683594,144.34393310546875
66,364.6220703125,474.3223876953125,0.08651161193847656,120.6703872680664
67,378.221435546875,474.3223876953125,0.07252383232116699,105.71104431152344
68,364.7803649902344,474.3223876953125,0.07285475730895996,114.64281463623047
69,337.8165283203125,474.3223876953125,0.09558248519897461,150.15646362304688
70,337.91522216796875,474.3223876953125,0.08251214027404785,150.04791259765625
71,341.827880859375,418.4679870605469,0.20310306549072266,71.74117279052734
72,354.43719482421875,418.4679870605469,0.08252763748168945,70.4338607788086
73,348.85968017578125,418.4679870605469,0.07884979248046875,64.00618743896484
74,350.211181640625,418.4679870605469,0.08000445365905762,75.08255004882812
75,345.42181396484375,418.4679870605469,0.09151077270507812,80.35083770751953
76,324.8785400390625,418.4679870605469,0.08901500701904297,102.94845581054688
77,348.9944763183594,418.4679870605469,0.09744882583618164,76.42088317871094
78,312.63360595703125,418.4679870605469,0.0847017765045166,116.41786193847656
